Territorio;Periodo;Provenienza;Arrivi Hotel;Arrivi Altro;Arrivi Totali
Veneto;2015-06;Paesi esteri;910752.0;471413.0;1382165.0
Veneto;2015-07;Italia;426022.0;292689.0;718711.0
Veneto;2015-07;Paesi esteri;1099122.0;744352.0;1843474.0
Veneto;2015-08;Italia;516225.0;410536.0;926761.0
Veneto;2015-08;Paesi esteri;1070686.0;824695.0;1895381.0
Veneto;2015-09;Italia;353059.0;139839.0;492898.0
Veneto;2015-09;Paesi esteri;900769.0;429339.0;1330108.0
Veneto;2015-10;Italia;313701.0;66762.0;380463.0
Veneto;2015-10;Paesi esteri;659698.0;159676.0;819374.0
Veneto;2015-11;Italia;283226.0;51375.0;334601.0
Veneto;2015-11;Paesi esteri;329727.0;50897.0;380624.0
Veneto;2015-12;Italia;332124.0;78444.0;410568.0
Veneto;2015-12;Paesi esteri;263578.0;46416.0;309994.0
Veneto;2016-01;Italia;280119.0;57650.0;337769.0
Veneto;2016-01;Mondo;544562.0;106191.0;650753.0
Veneto;2016-01;Paesi esteri;264443.0;48541.0;312984.0
Veneto;2016-02;Italia;306717.0;64642.0;371359.0
Veneto;2016-02;Mondo;637797.0;127833.0;765630.0
Veneto;2016-02;Paesi esteri;331080.0;63191.0;394271.0
Veneto;2016-03;Italia;336071.0;89942.0;426013.0
Veneto;2016-03;Mondo;828579.0;211555.0;1040134.0
Veneto;2016-03;Paesi esteri;492508.0;121613.0;614121.0
Veneto;2016-04;Italia;368860.0;121821.0;490681.0
Veneto;2016-04;Mondo;944403.0;296494.0;1240897.0
Veneto;2016-04;Paesi esteri;575543.0;174673.0;750216.0
Veneto;2016-05;Italia;344330.0;130035.0;474365.0
Veneto;2016-05;Mondo;1217877.0;594511.0;1812388.0
Veneto;2016-05;Paesi esteri;873547.0;464476.0;1338023.0
Veneto;2016-06;Italia;427633.0;288382.0;716015.0
Veneto;2016-06;Mondo;1283991.0;735437.0;2019428.0
Veneto;2016-06;Paesi esteri;856358.0;447055.0;1303413.0
Veneto;2016-07;Italia;464316.0;337810.0;802126.0
Veneto;2016-07;Mondo;1601667.0;1212217.0;2813884.0
Veneto;2016-07;Paesi esteri;1137351.0;874407.0;2011758.0
Veneto;2016-08;Italia;522657.0;376403.0;899060.0
Veneto;2016-08;Mondo;1535920.0;1184758.0;2720678.0
Veneto;2016-08;Paesi esteri;1013263.0;808355.0;1821618.0
Veneto;2016-09;Italia;408440.0;177732.0;586172.0
Veneto;2016-09;Mondo;1328832.0;654028.0;1982860.0
Veneto;2016-09;Paesi esteri;920392.0;476296.0;1396688.0
Veneto;2016-10;Italia;363370.0;86355.0;449725.0
Veneto;2016-10;Mondo;1023403.0;272535.0;1295938.0
Veneto;2016-10;Paesi esteri;660033.0;186180.0;846213.0
Veneto;2016-11;Italia;294200.0;55953.0;350153.0
Veneto;2016-11;Mondo;636837.0;112697.0;749534.0
Veneto;2016-11;Paesi esteri;342637.0;56744.0;399381.0
Veneto;2016-12;Italia;337747.0;89466.0;427213.0
Veneto;2016-12;Mondo;619244.0;145199.0;764443.0
Veneto;2016-12;Paesi esteri;281497.0;55733.0;337230.0
Veneto;2017-01;Italia;294808.0;64750.0;359558.0
Veneto;2017-01;Mondo;577976.0;118779.0;696755.0
Veneto;2017-01;Paesi esteri;283168.0;54029.0;337197.0
Veneto;2017-02;Italia;305897.0;67727.0;373624.0
Veneto;2017-02;Mondo;656480.0;144305.0;800785.0
Veneto;2017-02;Paesi esteri;350583.0;76578.0;427161.0
Veneto;2017-03;Italia;344885.0;73691.0;418576.0
Veneto;2017-03;Mondo;794049.0;160486.0;954535.0
Veneto;2017-03;Paesi esteri;449164.0;86795.0;535959.0
Veneto;2017-04;Italia;435085.0;202789.0;637874.0
Veneto;2017-04;Mondo;1165461.0;506449.0;1671910.0
Veneto;2017-04;Paesi esteri;730376.0;303660.0;1034036.0
Veneto;2017-05;Italia;370320.0;143849.0;514169.0
Veneto;2017-05;Mondo;1197550.0;494005.0;1691555.0
Veneto;2017-05;Paesi esteri;827230.0;350156.0;1177386.0
Veneto;2017-06;Italia;460164.0;333785.0;793949.0
Veneto;2017-06;Mondo;1452012.0;1047439.0;2499451.0
Veneto;2017-06;Paesi esteri;991848.0;713654.0;1705502.0
Veneto;2017-07;Italia;462505.0;332300.0;794805.0
Veneto;2017-07;Mondo;1613472.0;1310262.0;2923734.0
Veneto;2017-07;Paesi esteri;1150967.0;977962.0;2128929.0
Veneto;2017-08;Italia;522365.0;380720.0;903085.0
Veneto;2017-08;Mondo;1554395.0;1249126.0;2803521.0
Veneto;2017-08;Paesi esteri;1032030.0;868406.0;1900436.0
Veneto;2017-09;Italia;394311.0;167156.0;561467.0
Veneto;2017-09;Mondo;1332800.0;717633.0;2050433.0
Veneto;2017-09;Paesi esteri;938489.0;550477.0;1488966.0
Veneto;2017-10;Italia;352078.0;89716.0;441794.0
Veneto;2017-10;Mondo;1060131.0;331949.0;1392080.0
Veneto;2017-10;Paesi esteri;708053.0;242233.0;950286.0
Veneto;2017-11;Italia;312944.0;65796.0;378740.0
Veneto;2017-11;Mondo;675120.0;145256.0;820376.0
Veneto;2017-11;Paesi esteri;362176.0;79460.0;441636.0
Veneto;2017-12;Italia;377803.0;105172.0;482975.0
Veneto;2017-12;Mondo;687563.0;179878.0;867441.0
Veneto;2017-12;Paesi esteri;309760.0;74706.0;384466.0
Veneto;2018-01;Italia;300670.0;67443.0;368113.0
Veneto;2018-01;Mondo;604964.0;137703.0;742667.0
Veneto;2018-01;Paesi esteri;304294.0;70260.0;374554.0
Veneto;2018-02;Italia;313139.0;75160.0;388299.0
Veneto;2018-02;Mondo;695603.0;167906.0;863509.0
Veneto;2018-02;Paesi esteri;382464.0;92746.0;475210.0
Veneto;2018-03;Italia;350924.0;95382.0;446306.0
Veneto;2018-03;Mondo;873772.0;259406.0;1133178.0
Veneto;2018-03;Paesi esteri;522848.0;164024.0;686872.0
Veneto;2018-04;Italia;415089.0;199086.0;614175.0
Veneto;2018-04;Mondo;1084645.0;460124.0;1544769.0
Veneto;2018-04;Paesi esteri;669556.0;261038.0;930594.0
Veneto;2018-05;Italia;368907.0;158771.0;527678.0
Veneto;2018-05;Mondo;1299399.0;737296.0;2036695.0
Veneto;2018-05;Paesi esteri;930492.0;578525.0;1509017.0
Veneto;2018-06;Italia;490737.0;370871.0;861608.0
Veneto;2018-06;Mondo;1431364.0;974501.0;2405865.0
Veneto;2018-06;Paesi esteri;940627.0;603630.0;1544257.0
Veneto;2018-07;Italia;451272.0;295730.0;747002.0
Veneto;2018-07;Mondo;1570294.0;1236609.0;2806903.0
Veneto;2018-07;Paesi esteri;1119022.0;940879.0;2059901.0
Veneto;2018-08;Italia;521709.0;383766.0;905475.0
Veneto;2018-08;Mondo;1541878.0;1256896.0;2798774.0
Veneto;2018-08;Paesi esteri;1020169.0;873130.0;1893299.0
Veneto;2018-09;Italia;423162.0;204418.0;627580.0
Veneto;2018-09;Mondo;1350603.0;758767.0;2109370.0
Veneto;2018-09;Paesi esteri;927441.0;554349.0;1481790.0
Veneto;2018-10;Italia;344505.0;100482.0;444987.0
Veneto;2018-10;Mondo;1036181.0;355119.0;1391300.0
Veneto;2018-10;Paesi esteri;691676.0;254637.0;946313.0
Veneto;2018-11;Italia;336477.0;81537.0;418014.0
Veneto;2018-11;Mondo;698837.0;166179.0;865016.0
Veneto;2018-11;Paesi esteri;362360.0;84642.0;447002.0
Veneto;2018-12;Italia;366752.0;110407.0;477159.0
Veneto;2018-12;Mondo;672635.0;192667.0;865302.0
Veneto;2018-12;Paesi esteri;305883.0;82260.0;388143.0
Veneto;2019-01;Italia;288206.0;70333.0;358539.0
Veneto;2019-01;Mondo;576264.0;147663.0;723927.0
Veneto;2019-01;Paesi esteri;288058.0;77330.0;365388.0
Veneto;2019-02;Italia;306336.0;76866.0;383202.0
Veneto;2019-02;Mondo;661968.0;177341.0;839309.0
Veneto;2019-02;Paesi esteri;355632.0;100475.0;456107.0
Veneto;2019-03;Italia;371853.0;105302.0;477155.0
Veneto;2019-03;Mondo;856835.0;239788.0;1096623.0
Veneto;2019-03;Paesi esteri;484982.0;134486.0;619468.0
Veneto;2019-04;Italia;404092.0;205048.0;609140.0
Veneto;2019-04;Mondo;1102325.0;567628.0;1669953.0
Veneto;2019-04;Paesi esteri;698233.0;362580.0;1060813.0
Veneto;2019-05;Italia;362687.0;164721.0;527408.0
Veneto;2019-05;Mondo;1207583.0;603908.0;1811491.0
Veneto;2019-05;Paesi esteri;844896.0;439187.0;1284083.0
Veneto;2019-06;Italia;479605.0;346968.0;826573.0
Veneto;2019-06;Mondo;1503806.0;1180793.0;2684599.0
Veneto;2019-06;Paesi esteri;1024201.0;833825.0;1858026.0
Veneto;2019-07;Italia;468246.0;301409.0;769655.0
Veneto;2019-07;Mondo;1571212.0;1281646.0;2852858.0
Veneto;2019-07;Paesi esteri;1102966.0;980237.0;2083203.0
Veneto;2019-08;Italia;570195.0;448284.0;1018479.0
Veneto;2019-08;Mondo;1616316.0;1441040.0;3057356.0
Veneto;2019-08;Paesi esteri;1046121.0;992756.0;2038877.0
Veneto;2019-09;Italia;421460.0;194487.0;615947.0
Veneto;2019-09;Mondo;1357253.0;779628.0;2136881.0
Veneto;2019-09;Paesi esteri;935793.0;585141.0;1520934.0
Veneto;2019-10;Italia;368559.0;122225.0;490784.0
Veneto;2019-10;Mondo;1107433.0;449026.0;1556459.0
Veneto;2019-10;Paesi esteri;738874.0;326801.0;1065675.0
Veneto;2019-11;Italia;354676.0;101281.0;455957.0
Veneto;2019-11;Mondo;712980.0;194135.0;907115.0
Veneto;2019-11;Paesi esteri;358304.0;92854.0;451158.0
Veneto;2019-12;Italia;353486.0;113868.0;467354.0
Veneto;2019-12;Mondo;652721.0;205363.0;858084.0
Veneto;2019-12;Paesi esteri;299235.0;91495.0;390730.0
Veneto;2020-01;Italia;319461.0;84972.0;404433.0
Veneto;2020-01;Mondo;624057.0;170442.0;794499.0
Veneto;2020-01;Paesi esteri;304596.0;85470.0;390066.0
Veneto;2020-02;Italia;293292.0;85886.0;379178.0
Veneto;2020-02;Mondo;584326.0;193183.0;777509.0
Veneto;2020-02;Paesi esteri;291034.0;107297.0;398331.0
Veneto;2020-03;Italia;40308.0;13809.0;54117.0
Veneto;2020-03;Mondo;55074.0;18672.0;73746.0
Veneto;2020-03;Paesi esteri;14766.0;4863.0;19629.0
Veneto;2020-04;Italia;5896.0;3028.0;8924.0
Veneto;2020-04;Mondo;6516.0;3384.0;9900.0
Veneto;2020-04;Paesi esteri;620.0;356.0;976.0
Veneto;2020-05;Italia;39602.0;34721.0;74323.0
Veneto;2020-05;Mondo;42275.0;36056.0;78331.0
Veneto;2020-05;Paesi esteri;2673.0;1335.0;4008.0
Veneto;2020-06;Italia;244808.0;227311.0;472119.0
Veneto;2020-06;Mondo;309132.0;301552.0;610684.0
Veneto;2020-06;Paesi esteri;64324.0;74241.0;138565.0
Veneto;2020-07;Italia;438820.0;355782.0;794602.0
Veneto;2020-07;Mondo;694256.0;674815.0;1369071.0
Veneto;2020-07;Paesi esteri;255436.0;319033.0;574469.0
Veneto;2020-08;Italia;584288.0;543874.0;1128162.0
Veneto;2020-08;Mondo;978448.0;1111720.0;2090168.0
Veneto;2020-08;Paesi esteri;394160.0;567846.0;962006.0
Veneto;2020-09;Italia;385489.0;217110.0;602599.0
Veneto;2020-09;Mondo;700654.0;557361.0;1258015.0
Veneto;2020-09;Paesi esteri;315165.0;340251.0;655416.0
Veneto;2020-10;Italia;239140.0;76905.0;316045.0
Veneto;2020-10;Mondo;361464.0;165076.0;526540.0
Veneto;2020-10;Paesi esteri;122324.0;88171.0;210495.0
Veneto;2020-11;Italia;93401.0;27048.0;120449.0
Veneto;2020-11;Mondo;109196.0;32101.0;141297.0
Veneto;2020-11;Paesi esteri;15795.0;5053.0;20848.0
Veneto;2020-12;Italia;88817.0;27179.0;115996.0
Veneto;2020-12;Mondo;100166.0;30565.0;130731.0
Veneto;2020-12;Paesi esteri;11349.0;3386.0;14735.0
Veneto;2021-01;Italia;76459.0;22450.0;98909.0
Veneto;2021-01;Mondo;86062.0;25221.0;111283.0
Veneto;2021-01;Paesi esteri;9603.0;2771.0;12374.0
Veneto;2021-02;Italia;152622.0;49049.0;201671.0
Veneto;2021-02;Mondo;172509.0;55413.0;227922.0
Veneto;2021-02;Paesi esteri;19887.0;6364.0;26251.0
Veneto;2021-03;Italia;106240.0;27400.0;133640.0
Veneto;2021-03;Mondo;121876.0;32000.0;153876.0
Veneto;2021-03;Paesi esteri;15636.0;4600.0;20236.0
Veneto;2021-04;Italia;115135.0;33455.0;148590.0
Veneto;2021-04;Mondo;130671.0;38716.0;169387.0
Veneto;2021-04;Paesi esteri;15536.0;5261.0;20797.0
Veneto;2021-05;Italia;293164.0;159076.0;452240.0
Veneto;2021-05;Mondo;389866.0;313299.0;703165.0
Veneto;2021-05;Paesi esteri;96702.0;154223.0;250925.0
Veneto;2021-06;Italia;471666.0;378519.0;850185.0
Veneto;2021-06;Mondo;776699.0;675237.0;1451936.0
Veneto;2021-06;Paesi esteri;305033.0;296718.0;601751.0
Veneto;2021-07;Italia;553988.0;424636.0;978624.0
Veneto;2021-07;Mondo;1155904.0;1166517.0;2322421.0
Veneto;2021-07;Paesi esteri;601916.0;741881.0;1343797.0
Veneto;2021-08;Italia;624950.0;475515.0;1100465.0
Veneto;2021-08;Mondo;1330695.0;1326216.0;2656911.0
Veneto;2021-08;Paesi esteri;705745.0;850701.0;1556446.0
Veneto;2021-09;Italia;464381.0;256596.0;720977.0
Veneto;2021-09;Mondo;996618.0;755458.0;1752076.0
Veneto;2021-09;Paesi esteri;532237.0;498862.0;1031099.0
Veneto;2021-10;Italia;420363.0;160378.0;580741.0
Veneto;2021-10;Mondo;773220.0;390409.0;1163629.0
Veneto;2021-10;Paesi esteri;352857.0;230031.0;582888.0
Veneto;2021-11;Italia;303417.0;80385.0;383802.0
Veneto;2021-11;Mondo;463516.0;144149.0;607665.0
Veneto;2021-11;Paesi esteri;160099.0;63764.0;223863.0
Veneto;2021-12;Italia;288140.0;83606.0;371746.0
Veneto;2021-12;Mondo;404767.0;128621.0;533388.0
Veneto;2021-12;Paesi esteri;116627.0;45015.0;161642.0
Venezia;2008-01;Italia;44481.0;7717.0;52198.0
Venezia;2008-01;Paesi esteri;136535.0;19378.0;155913.0
Venezia;2008-02;Italia;57795.0;11013.0;68808.0
Venezia;2008-02;Paesi esteri;172646.0;26066.0;198712.0
Venezia;2008-03;Italia;70902.0;15463.0;86365.0
Venezia;2008-03;Paesi esteri;257036.0;38989.0;296025.0
Venezia;2008-04;Italia;99817.0;32562.0;132379.0
Venezia;2008-04;Paesi esteri;280719.0;59155.0;339874.0
Venezia;2008-05;Italia;135391.0;84179.0;219570.0
Venezia;2008-05;Paesi esteri;409460.0;185442.0;594902.0
Venezia;2008-06;Italia;169992.0;200546.0;370538.0
Venezia;2008-06;Paesi esteri;381889.0;246959.0;628848.0
Venezia;2008-07;Italia;153288.0;162508.0;315796.0
Venezia;2008-07;Paesi esteri;460342.0;439908.0;900250.0
Venezia;2008-08;Italia;222551.0;252907.0;475458.0
Venezia;2008-08;Paesi esteri;420175.0;440276.0;860451.0
Venezia;2008-09;Italia;99637.0;46541.0;146178.0
Venezia;2008-09;Paesi esteri;380990.0;161609.0;542599.0
Venezia;2008-10;Italia;68607.0;12757.0;81364.0
Venezia;2008-10;Paesi esteri;306416.0;53163.0;359579.0
Venezia;2008-11;Italia;58916.0;9748.0;68664.0
Venezia;2008-11;Paesi esteri;166849.0;24455.0;191304.0
Venezia;2008-12;Italia;49179.0;9080.0;58259.0
Venezia;2008-12;Paesi esteri;118420.0;16884.0;135304.0
Venezia;2009-01;Italia;38919.0;6441.0;45360.0
Venezia;2009-01;Paesi esteri;97441.0;13590.0;111031.0
Venezia;2009-02;Italia;58382.0;11154.0;69536.0
Venezia;2009-02;Paesi esteri;158894.0;25438.0;184332.0
Venezia;2009-03;Italia;64571.0;10098.0;74669.0
Venezia;2009-03;Paesi esteri;183302.0;26921.0;210223.0
Venezia;2009-04;Italia;99739.0;39785.0;139524.0
Venezia;2009-04;Paesi esteri;296321.0;66017.0;362338.0
Venezia;2009-05;Italia;149851.0;101019.0;250870.0
Venezia;2009-05;Paesi esteri;362882.0;187266.0;550148.0
Venezia;2009-06;Italia;153917.0;182331.0;336248.0
Venezia;2009-06;Paesi esteri;385729.0;259552.0;645281.0
Venezia;2009-07;Italia;166276.0;175383.0;341659.0
Venezia;2009-07;Paesi esteri;459158.0;435197.0;894355.0
Venezia;2009-08;Italia;228587.0;258188.0;486775.0
Venezia;2009-08;Paesi esteri;435072.0;467154.0;902226.0
Venezia;2009-09;Italia;110216.0;55748.0;165964.0
Venezia;2009-09;Paesi esteri;384859.0;176934.0;561793.0
Venezia;2009-10;Italia;72190.0;13370.0;85560.0
Venezia;2009-10;Paesi esteri;304092.0;55097.0;359189.0
Venezia;2009-11;Italia;54258.0;9050.0;63308.0
Venezia;2009-11;Paesi esteri;161572.0;24981.0;186553.0
Venezia;2009-12;Italia;56464.0;9600.0;66064.0
Venezia;2009-12;Paesi esteri;125307.0;17315.0;142622.0
Venezia;2010-01;Italia;39950.0;6053.0;46003.0
Venezia;2010-01;Paesi esteri;99208.0;12911.0;112119.0
Venezia;2010-02;Italia;57249.0;11115.0;68364.0
Venezia;2010-02;Paesi esteri;169119.0;23233.0;192352.0
Venezia;2010-03;Italia;64355.0;10072.0;74427.0
Venezia;2010-03;Paesi esteri;208967.0;28066.0;237033.0
Venezia;2010-04;Italia;99766.0;38147.0;137913.0
Venezia;2010-04;Paesi esteri;293645.0;56182.0;349827.0
Venezia;2010-05;Italia;113143.0;61190.0;174333.0
Venezia;2010-05;Paesi esteri;408917.0;209218.0;618135.0
Venezia;2010-06;Italia;166036.0;188756.0;354792.0
Venezia;2010-06;Paesi esteri;419429.0;231858.0;651287.0
Venezia;2010-07;Italia;193724.0;212830.0;406554.0
Venezia;2010-07;Paesi esteri;522530.0;493575.0;1016105.0
Venezia;2010-08;Italia;221762.0;230078.0;451840.0
Venezia;2010-08;Paesi esteri;463953.0;430901.0;894854.0
Venezia;2010-09;Italia;106525.0;49963.0;156488.0
Venezia;2010-09;Paesi esteri;429453.0;182189.0;611642.0
Venezia;2010-10;Italia;77701.0;15809.0;93510.0
Venezia;2010-10;Paesi esteri;347823.0;57480.0;405303.0
Venezia;2010-11;Italia;54664.0;9645.0;64309.0
Venezia;2010-11;Paesi esteri;186767.0;26238.0;213005.0
Venezia;2010-12;Italia;53962.0;9099.0;63061.0
Venezia;2010-12;Paesi esteri;135924.0;18130.0;154054.0
Venezia;2011-01;Italia;46203.0;7477.0;53680.0
Venezia;2011-01;Paesi esteri;119031.0;14461.0;133492.0
Venezia;2011-02;Italia;58685.0;10693.0;69378.0
Venezia;2011-02;Paesi esteri;176124.0;25544.0;201668.0
Venezia;2011-03;Italia;76874.0;14115.0;90989.0
Venezia;2011-03;Paesi esteri;258837.0;36216.0;295053.0
Venezia;2011-04;Italia;102912.0;45147.0;148059.0
Venezia;2011-04;Paesi esteri;386596.0;86704.0;473300.0
Venezia;2011-05;Italia;107691.0;61300.0;168991.0
Venezia;2011-05;Paesi esteri;421221.0;128832.0;550053.0
Venezia;2011-06;Italia;176792.0;192178.0;368970.0
Venezia;2011-06;Paesi esteri;509478.0;352195.0;861673.0
Venezia;2011-07;Italia;184995.0;212368.0;397363.0
Venezia;2011-07;Paesi esteri;593814.0;507706.0;1101520.0
Venezia;2011-08;Italia;225837.0;236599.0;462436.0
Venezia;2011-08;Paesi esteri;511652.0;434658.0;946310.0
Venezia;2011-09;Italia;114855.0;65332.0;180187.0
Venezia;2011-09;Paesi esteri;479551.0;208041.0;687592.0
Venezia;2011-10;Italia;78798.0;19804.0;98602.0
Venezia;2011-10;Paesi esteri;370124.0;66916.0;437040.0
Venezia;2011-11;Italia;55404.0;11767.0;67171.0
Venezia;2011-11;Paesi esteri;188736.0;31230.0;219966.0
Venezia;2011-12;Italia;61162.0;10994.0;72156.0
Venezia;2011-12;Paesi esteri;148202.0;21115.0;169317.0
Venezia;2012-01;Italia;48453.0;8446.0;56899.0
Venezia;2012-01;Paesi esteri;135319.0;16272.0;151591.0
Venezia;2012-02;Italia;56508.0;9928.0;66436.0
Venezia;2012-02;Paesi esteri;188730.0;26958.0;215688.0
Venezia;2012-03;Italia;75893.0;13213.0;89106.0
Venezia;2012-03;Paesi esteri;243382.0;36229.0;279611.0
Venezia;2012-04;Italia;102309.0;51440.0;153749.0
Venezia;2012-04;Paesi esteri;366596.0;80665.0;447261.0
Venezia;2012-05;Italia;98165.0;53321.0;151486.0
Venezia;2012-05;Paesi esteri;447489.0;205721.0;653210.0
Venezia;2012-06;Italia;183361.0;210297.0;393658.0
Venezia;2012-06;Paesi esteri;493911.0;288825.0;782736.0
Venezia;2012-07;Italia;168472.0;156003.0;324475.0
Venezia;2012-07;Paesi esteri;587930.0;485686.0;1073616.0
Venezia;2012-08;Italia;210905.0;226723.0;437628.0
Venezia;2012-08;Paesi esteri;526858.0;450223.0;977081.0
Venezia;2012-09;Italia;109123.0;59793.0;168916.0
Venezia;2012-09;Paesi esteri;486365.0;240621.0;726986.0
Venezia;2012-10;Italia;68085.0;16131.0;84216.0
Venezia;2012-10;Paesi esteri;366593.0;68900.0;435493.0
Venezia;2012-11;Italia;59605.0;12290.0;71895.0
Venezia;2012-11;Paesi esteri;200311.0;29266.0;229577.0
Venezia;2012-12;Italia;54786.0;10774.0;65560.0
Venezia;2012-12;Paesi esteri;149022.0;21468.0;170490.0
Venezia;2013-01;Italia;43732.0;6658.0;50390.0
Venezia;2013-01;Paesi esteri;134473.0;16531.0;151004.0
Venezia;2013-02;Italia;58980.0;11756.0;70736.0
Venezia;2013-02;Paesi esteri;199257.0;26386.0;225643.0
Venezia;2013-03;Italia;66099.0;14264.0;80363.0
Venezia;2013-03;Paesi esteri;273080.0;43613.0;316693.0
Venezia;2013-04;Italia;84404.0;33918.0;118322.0
Venezia;2013-04;Paesi esteri;330009.0;72169.0;402178.0
Venezia;2013-05;Italia;82902.0;44621.0;127523.0
Venezia;2013-05;Paesi esteri;495609.0;232438.0;728047.0
Venezia;2013-06;Italia;169122.0;199815.0;368937.0
Venezia;2013-06;Paesi esteri;492966.0;277987.0;770953.0
Venezia;2013-07;Italia;171707.0;154348.0;326055.0
Venezia;2013-07;Paesi esteri;602106.0;465986.0;1068092.0
Venezia;2013-08;Italia;223636.0;235405.0;459041.0
Venezia;2013-08;Paesi esteri;563205.0;493710.0;1056915.0
Venezia;2013-09;Italia;101877.0;48886.0;150763.0
Venezia;2013-09;Paesi esteri;486637.0;193734.0;680371.0
Venezia;2013-10;Italia;66282.0;15019.0;81301.0
Venezia;2013-10;Paesi esteri;378172.0;75066.0;453238.0
Venezia;2013-11;Italia;65000.0;15865.0;80865.0
Venezia;2013-11;Paesi esteri;196427.0;33279.0;229706.0
Venezia;2013-12;Italia;52347.0;11021.0;63368.0
Venezia;2013-12;Paesi esteri;155611.0;24481.0;180092.0
Venezia;2014-01;Italia;44843.0;7734.0;52577.0
Venezia;2014-01;Paesi esteri;140272.0;19335.0;159607.0
Venezia;2014-02;Italia;55664.0;11854.0;67518.0
Venezia;2014-02;Paesi esteri;187239.0;29404.0;216643.0
Venezia;2014-03;Italia;79146.0;17053.0;96199.0
Venezia;2014-03;Paesi esteri;243088.0;38817.0;281905.0
Venezia;2014-04;Italia;95490.0;47454.0;142944.0
Venezia;2014-04;Paesi esteri;374866.0;99975.0;474841.0
Venezia;2014-05;Italia;125085.0;84561.0;209646.0
Venezia;2014-05;Paesi esteri;446432.0;158909.0;605341.0
Venezia;2014-06;Italia;163728.0;170356.0;334084.0
Venezia;2014-06;Paesi esteri;529241.0;380091.0;909332.0
Venezia;2014-07;Italia;161356.0;147478.0;308834.0
Venezia;2014-07;Paesi esteri;594631.0;447201.0;1041832.0
Venezia;2014-08;Italia;216809.0;227065.0;443874.0
Venezia;2014-08;Paesi esteri;567748.0;530570.0;1098318.0
Venezia;2014-09;Italia;98518.0;44761.0;143279.0
Venezia;2014-09;Paesi esteri;461447.0;213556.0;675003.0
Venezia;2014-10;Italia;68451.0;15383.0;83834.0
Venezia;2014-10;Paesi esteri;354100.0;77895.0;431995.0
Venezia;2014-11;Italia;56131.0;12696.0;68827.0
Venezia;2014-11;Paesi esteri;187333.0;31450.0;218783.0
Venezia;2014-12;Italia;57287.0;13225.0;70512.0
Venezia;2014-12;Paesi esteri;160492.0;26839.0;187331.0
Venezia;2015-01;Italia;48875.0;10835.0;59710.0
Venezia;2015-01;Paesi esteri;147392.0;22284.0;169676.0
Venezia;2015-02;Italia;58974.0;13468.0;72442.0
Venezia;2015-02;Paesi esteri;204427.0;33194.0;237621.0
Venezia;2015-03;Italia;70003.0;14620.0;84623.0
Venezia;2015-03;Paesi esteri;253483.0;43506.0;296989.0
Venezia;2015-04;Italia;92095.0;47872.0;139967.0
Venezia;2015-04;Paesi esteri;347578.0;87038.0;434616.0
Venezia;2015-05;Italia;137279.0;101425.0;238704.0
Venezia;2015-05;Paesi esteri;469576.0;250664.0;720240.0
Venezia;2015-06;Italia;166357.0;171969.0;338326.0
Venezia;2015-06;Paesi esteri;516739.0;290753.0;807492.0
Venezia;2015-07;Italia;176328.0;158447.0;334775.0
Venezia;2015-07;Paesi esteri;621825.0;460272.0;1082097.0
Venezia;2015-08;Italia;229241.0;226942.0;456183.0
Venezia;2015-08;Paesi esteri;603600.0;511115.0;1114715.0
Venezia;2015-09;Italia;104666.0;52909.0;157575.0
Venezia;2015-09;Paesi esteri;495417.0;240422.0;735839.0
Venezia;2015-10;Italia;65302.0;15812.0;81114.0
Venezia;2015-10;Paesi esteri;381890.0;93968.0;475858.0
Venezia;2015-11;Italia;62451.0;15139.0;77590.0
Venezia;2015-11;Paesi esteri;217930.0;39209.0;257139.0
Venezia;2015-12;Italia;63972.0;16376.0;80348.0
Venezia;2015-12;Paesi esteri;164815.0;33741.0;198556.0
Venezia;2016-01;Italia;55422.0;12590.0;68012.0
Venezia;2016-01;Mondo;214366.0;41957.0;256323.0
Venezia;2016-01;Paesi esteri;158944.0;29367.0;188311.0
Venezia;2016-02;Italia;63285.0;15712.0;78997.0
Venezia;2016-02;Mondo;264791.0;55006.0;319797.0
Venezia;2016-02;Paesi esteri;201506.0;39294.0;240800.0
Venezia;2016-03;Italia;75921.0;23111.0;99032.0
Venezia;2016-03;Mondo;366303.0;83548.0;449851.0
Venezia;2016-03;Paesi esteri;290382.0;60437.0;350819.0
Venezia;2016-04;Italia;92265.0;38938.0;131203.0
Venezia;2016-04;Mondo;425949.0;130030.0;555979.0
Venezia;2016-04;Paesi esteri;333684.0;91092.0;424776.0
Venezia;2016-05;Italia;98936.0;59676.0;158612.0
Venezia;2016-05;Mondo;586167.0;314698.0;900865.0
Venezia;2016-05;Paesi esteri;487231.0;255022.0;742253.0
Venezia;2016-06;Italia;175465.0;167707.0;343172.0
Venezia;2016-06;Mondo;665799.0;432121.0;1097920.0
Venezia;2016-06;Paesi esteri;490334.0;264414.0;754748.0
Venezia;2016-07;Italia;194227.0;187439.0;381666.0
Venezia;2016-07;Mondo;844896.0;719375.0;1564271.0
Venezia;2016-07;Paesi esteri;650669.0;531936.0;1182605.0
Venezia;2016-08;Italia;223842.0;198988.0;422830.0
Venezia;2016-08;Mondo;801467.0;684820.0;1486287.0
Venezia;2016-08;Paesi esteri;577625.0;485832.0;1063457.0
Venezia;2016-09;Italia;127942.0;66567.0;194509.0
Venezia;2016-09;Mondo;635972.0;323288.0;959260.0
Venezia;2016-09;Paesi esteri;508030.0;256721.0;764751.0
