Territorio;Periodo;Provenienza;Presenze Hotel;Presenze Altro;Presenze Totali
Venezia;2010-04;Italia;206585.0;110322.0;316907.0
Venezia;2010-05;Italia;244877.0;300822.0;545699.0
Venezia;2010-06;Italia;626014.0;1468581.0;2094595.0
Venezia;2010-07;Italia;822988.0;2019411.0;2842399.0
Venezia;2010-08;Italia;1079307.0;2500879.0;3580186.0
Venezia;2010-09;Italia;352646.0;452390.0;805036.0
Venezia;2010-10;Italia;158260.0;55122.0;213382.0
Venezia;2010-11;Italia;105232.0;43215.0;148447.0
Venezia;2010-12;Italia;99556.0;41619.0;141175.0
Venezia;2011-01;Italia;100859.0;37946.0;138805.0
Venezia;2011-02;Italia;108887.0;40993.0;149880.0
Venezia;2011-03;Italia;157181.0;53611.0;210792.0
Venezia;2011-04;Italia;217449.0;158636.0;376085.0
Venezia;2011-05;Italia;229560.0;296506.0;526066.0
Venezia;2011-06;Italia;645222.0;1383492.0;2028714.0
Venezia;2011-07;Italia;822476.0;2000236.0;2822712.0
Venezia;2011-08;Italia;1074971.0;2486095.0;3561066.0
Venezia;2011-09;Italia;362401.0;506152.0;868553.0
Venezia;2011-10;Italia;157654.0;71040.0;228694.0
Venezia;2011-11;Italia;105956.0;48835.0;154791.0
Venezia;2011-12;Italia;117089.0;43923.0;161012.0
Venezia;2012-01;Italia;103975.0;43130.0;147105.0
Venezia;2012-02;Italia;108890.0;42439.0;151329.0
Venezia;2012-03;Italia;146721.0;46463.0;193184.0
Venezia;2012-04;Italia;213556.0;169434.0;382990.0
Venezia;2012-05;Italia;206565.0;264638.0;471203.0
Venezia;2012-06;Italia;589990.0;1295571.0;1885561.0
Venezia;2012-07;Italia;733575.0;1560799.0;2294374.0
Venezia;2012-08;Italia;985060.0;2197920.0;3182980.0
Venezia;2012-09;Italia;332528.0;435634.0;768162.0
Venezia;2012-10;Italia;131823.0;63151.0;194974.0
Venezia;2012-11;Italia;115074.0;50066.0;165140.0
Venezia;2012-12;Italia;100169.0;48049.0;148218.0
Venezia;2013-01;Italia;87386.0;40218.0;127604.0
Venezia;2013-02;Italia;110002.0;47453.0;157455.0
Venezia;2013-03;Italia;129596.0;54258.0;183854.0
Venezia;2013-04;Italia;170806.0;115006.0;285812.0
Venezia;2013-05;Italia;172430.0;210091.0;382521.0
Venezia;2013-06;Italia;543285.0;1262283.0;1805568.0
Venezia;2013-07;Italia;705298.0;1551176.0;2256474.0
Venezia;2013-08;Italia;957234.0;2084461.0;3041695.0
Venezia;2013-09;Italia;317143.0;399604.0;716747.0
Venezia;2013-10;Italia;132687.0;63122.0;195809.0
Venezia;2013-11;Italia;129174.0;56885.0;186059.0
Venezia;2013-12;Italia;101191.0;48538.0;149729.0
Venezia;2014-01;Italia;100181.0;41551.0;141732.0
Venezia;2014-02;Italia;112527.0;44230.0;156757.0
Venezia;2014-03;Italia;168495.0;59264.0;227759.0
Venezia;2014-04;Italia;204547.0;155329.0;359876.0
Venezia;2014-05;Italia;251678.0;288876.0;540554.0
Venezia;2014-06;Italia;567124.0;1115948.0;1683072.0
Venezia;2014-07;Italia;688996.0;1490580.0;2179576.0
Venezia;2014-08;Italia;907140.0;1988366.0;2895506.0
Venezia;2014-09;Italia;298881.0;395492.0;694373.0
Venezia;2014-10;Italia;142077.0;56064.0;198141.0
Venezia;2014-11;Italia;115217.0;43310.0;158527.0
Venezia;2014-12;Italia;115866.0;42873.0;158739.0
Venezia;2015-01;Italia;96649.0;41325.0;137974.0
Venezia;2015-02;Italia;107204.0;42640.0;149844.0
Venezia;2015-03;Italia;137302.0;49310.0;186612.0
Venezia;2015-04;Italia;184613.0;144335.0;328948.0
Venezia;2015-05;Italia;268457.0;341273.0;609730.0
Venezia;2015-06;Italia;560127.0;1148298.0;1708425.0
Venezia;2015-07;Italia;697018.0;1455936.0;2152954.0
Venezia;2015-08;Italia;934812.0;1937586.0;2872398.0
Venezia;2015-09;Italia;327424.0;401317.0;728741.0
Venezia;2015-10;Italia;120578.0;60175.0;180753.0
Venezia;2015-11;Italia;116091.0;55994.0;172085.0
Venezia;2015-12;Italia;118145.0;58481.0;176626.0
Venezia;2016-01;Italia;107666.0;55394.0;163060.0
Venezia;2016-02;Italia;116882.0;57835.0;174717.0
Venezia;2016-03;Italia;146711.0;79374.0;226085.0
Venezia;2016-04;Italia;176486.0;120213.0;296699.0
Venezia;2016-05;Italia;187991.0;241191.0;429182.0
Venezia;2016-06;Italia;560140.0;1057824.0;1617964.0
Venezia;2016-07;Italia;717377.0;1400402.0;2117779.0
Venezia;2016-08;Italia;931930.0;1785868.0;2717798.0
Venezia;2016-09;Italia;381674.0;407850.0;789524.0
Venezia;2016-10;Italia;153726.0;77109.0;230835.0
Venezia;2016-11;Italia;119540.0;58792.0;178332.0
Venezia;2016-12;Italia;123076.0;61933.0;185009.0
Venezia;2017-01;Italia;114386.0;58253.0;172639.0
Venezia;2017-02;Italia;122831.0;63126.0;185957.0
Venezia;2017-03;Italia;146156.0;66808.0;212964.0
Venezia;2017-04;Italia;234981.0;210064.0;445045.0
Venezia;2017-05;Italia;229816.0;252471.0;482287.0
Venezia;2017-06;Italia;601137.0;1117884.0;1719021.0
Venezia;2017-07;Italia;685828.0;1451781.0;2137609.0
Venezia;2017-08;Italia;921244.0;1871191.0;2792435.0
Venezia;2017-09;Italia;341339.0;426712.0;768051.0
Venezia;2017-10;Italia;146049.0;78705.0;224754.0
Venezia;2017-11;Italia;145724.0;75988.0;221712.0
Venezia;2017-12;Italia;133169.0;69736.0;202905.0
Venezia;2018-01;Italia;115769.0;59410.0;175179.0
Venezia;2018-02;Italia;125964.0;67631.0;193595.0
Venezia;2018-03;Italia;138647.0;78644.0;217291.0
Venezia;2018-04;Italia;233917.0;219941.0;453858.0
Venezia;2018-05;Italia;237580.0;296571.0;534151.0
Venezia;2018-06;Italia;602368.0;1156249.0;1758617.0
Venezia;2018-07;Italia;657302.0;1337111.0;1994413.0
Venezia;2018-08;Italia;871206.0;1779170.0;2650376.0
Venezia;2018-09;Italia;371258.0;509626.0;880884.0
Venezia;2018-10;Italia;147352.0;92221.0;239573.0
Venezia;2018-11;Italia;138187.0;89026.0;227213.0
Venezia;2018-12;Italia;130450.0;83932.0;214382.0
Venezia;2019-01;Italia;108241.0;73153.0;181394.0
Venezia;2019-02;Italia;112983.0;73969.0;186952.0
Venezia;2019-03;Italia;163277.0;96627.0;259904.0
Venezia;2019-04;Italia;228860.0;261053.0;489913.0
Venezia;2019-05;Italia;195746.0;317230.0;512976.0
Venezia;2019-06;Italia;579074.0;1147104.0;1726178.0
Venezia;2019-07;Italia;663185.0;1387451.0;2050636.0
Venezia;2019-08;Italia;927465.0;1980038.0;2907503.0
Venezia;2019-09;Italia;376701.0;528653.0;905354.0
Venezia;2019-10;Italia;160503.0;114980.0;275483.0
Venezia;2019-11;Italia;138287.0;90970.0;229257.0
Venezia;2019-12;Italia;108136.0;82092.0;190228.0
Venezia;2020-01;Italia;109602.0;78318.0;187920.0
Venezia;2020-02;Italia;111948.0;87387.0;199335.0
Venezia;2020-03;Italia;21862.0;37051.0;58913.0
Venezia;2020-04;Italia;8631.0;23528.0;32159.0
Venezia;2020-05;Italia;32320.0;71535.0;103855.0
Venezia;2020-06;Italia;327141.0;679767.0;1006908.0
Venezia;2020-07;Italia;706226.0;1377952.0;2084178.0
Venezia;2020-08;Italia;1033322.0;2186343.0;3219665.0
Venezia;2020-09;Italia;411892.0;616224.0;1028116.0
Venezia;2020-10;Italia;108965.0;95381.0;204346.0
Venezia;2020-11;Italia;40238.0;53917.0;94155.0
Venezia;2020-12;Italia;30991.0;47577.0;78568.0
Venezia;2021-01;Italia;29701.0;45320.0;75021.0
Venezia;2021-02;Italia;48034.0;49296.0;97330.0
Venezia;2021-03;Italia;44619.0;50962.0;95581.0
Venezia;2021-04;Italia;50801.0;58924.0;109725.0
Venezia;2021-05;Italia;187534.0;267206.0;454740.0
Venezia;2021-06;Italia;631389.0;1218830.0;1850219.0
Venezia;2021-07;Italia;856379.0;1765978.0;2622357.0
Venezia;2021-08;Italia;1077455.0;2166442.0;3243897.0
Venezia;2021-09;Italia;506401.0;748453.0;1254854.0
Venezia;2021-10;Italia;224475.0;176405.0;400880.0
Venezia;2021-11;Italia;140066.0;92595.0;232661.0
Venezia;2021-12;Italia;117949.0;61203.0;179152.0
Venezia;2016-01;Mondo;447487.0;140803.0;588290.0
Venezia;2016-02;Mondo;554461.0;171001.0;725462.0
Venezia;2016-03;Mondo;770235.0;249214.0;1019449.0
Venezia;2016-04;Mondo;908648.0;399513.0;1308161.0
Venezia;2016-05;Mondo;1368129.0;1607490.0;2975619.0
Venezia;2016-06;Mondo;1892463.0;2696165.0;4588628.0
Venezia;2016-07;Mondo;2701687.0;5002773.0;7704460.0
Venezia;2016-08;Mondo;2805743.0;5714652.0;8520395.0
Venezia;2016-09;Mondo;1822173.0;2351892.0;4174065.0
Venezia;2016-10;Mondo;977033.0;378984.0;1356017.0
Venezia;2016-11;Mondo;597357.0;185526.0;782883.0
Venezia;2016-12;Mondo;499164.0;176723.0;675887.0
Venezia;2017-01;Mondo;466378.0;158061.0;624439.0
Venezia;2017-02;Mondo;595032.0;206574.0;801606.0
Venezia;2017-03;Mondo;718640.0;226689.0;945329.0
Venezia;2017-04;Mondo;1131627.0;663426.0;1795053.0
Venezia;2017-05;Mondo;1310496.0;1132497.0;2442993.0
Venezia;2017-06;Mondo;2218884.0;3885565.0;6104449.0
Venezia;2017-07;Mondo;2722118.0;5468115.0;8190233.0
Venezia;2017-08;Mondo;2822089.0;5899960.0;8722049.0
Venezia;2017-09;Mondo;1793713.0;2429549.0;4223262.0
Venezia;2017-10;Mondo;1017108.0;509378.0;1526486.0
Venezia;2017-11;Mondo;651023.0;266611.0;917634.0
Venezia;2017-12;Mondo;527382.0;221539.0;748921.0
Venezia;2018-01;Mondo;494812.0;188444.0;683256.0
Venezia;2018-02;Mondo;609945.0;234681.0;844626.0
Venezia;2018-03;Mondo;790163.0;304517.0;1094680.0
Venezia;2018-04;Mondo;1052237.0;632121.0;1684358.0
Venezia;2018-05;Mondo;1479645.0;1992273.0;3471918.0
Venezia;2018-06;Mondo;2111096.0;3143958.0;5255054.0
Venezia;2018-07;Mondo;2636662.0;5206561.0;7843223.0
Venezia;2018-08;Mondo;2708093.0;5611371.0;8319464.0
Venezia;2018-09;Mondo;1801468.0;2399602.0;4201070.0
Venezia;2018-10;Mondo;1014499.0;534989.0;1549488.0
Venezia;2018-11;Mondo;626473.0;281075.0;907548.0
Venezia;2018-12;Mondo;524779.0;248949.0;773728.0
Venezia;2019-01;Mondo;459864.0;219360.0;679224.0
Venezia;2019-02;Mondo;566341.0;257046.0;823387.0
Venezia;2019-03;Mondo;789847.0;338292.0;1128139.0
Venezia;2019-04;Mondo;1062860.0;876772.0;1939632.0
Venezia;2019-05;Mondo;1245728.0;1367488.0;2613216.0
Venezia;2019-06;Mondo;2224403.0;4115954.0;6340357.0
Venezia;2019-07;Mondo;2585185.0;5353703.0;7938888.0
Venezia;2019-08;Mondo;2774999.0;6011221.0;8786220.0
Venezia;2019-09;Mondo;1779487.0;2567736.0;4347223.0
Venezia;2019-10;Mondo;1037933.0;693223.0;1731156.0
Venezia;2019-11;Mondo;603787.0;300275.0;904062.0
Venezia;2019-12;Mondo;463437.0;256867.0;720304.0
Venezia;2020-01;Mondo;449391.0;238001.0;687392.0
Venezia;2020-02;Mondo;498202.0;289255.0;787457.0
Venezia;2020-03;Mondo;51270.0;59761.0;111031.0
Venezia;2020-04;Mondo;10647.0;33707.0;44354.0
Venezia;2020-05;Mondo;35566.0;82587.0;118153.0
Venezia;2020-06;Mondo;424116.0;877684.0;1301800.0
Venezia;2020-07;Mondo;1222428.0;2546710.0;3769138.0
Venezia;2020-08;Mondo;1888076.0;4455309.0;6343385.0
Venezia;2020-09;Mondo;1000546.0;1919510.0;2920056.0
Venezia;2020-10;Mondo;275621.0;262928.0;538549.0
Venezia;2020-11;Mondo;64382.0;75642.0;140024.0
Venezia;2020-12;Mondo;41249.0;63964.0;105213.0
Venezia;2021-01;Mondo;38630.0;57958.0;96588.0
Venezia;2021-02;Mondo;65258.0;66313.0;131571.0
Venezia;2021-03;Mondo;59712.0;66671.0;126383.0
Venezia;2021-04;Mondo;65651.0;75142.0;140793.0
Venezia;2021-05;Mondo;318270.0;707641.0;1025911.0
Venezia;2021-06;Mondo;1225028.0;2313014.0;3538042.0
Venezia;2021-07;Mondo;2136493.0;4532198.0;6668691.0
Venezia;2021-08;Mondo;2646798.0;5861269.0;8508067.0
Venezia;2021-09;Mondo;1549729.0;2841788.0;4391517.0
Venezia;2021-10;Mondo;754676.0;591783.0;1346459.0
Venezia;2021-11;Mondo;407990.0;251941.0;659931.0
Venezia;2021-12;Mondo;294823.0;159309.0;454132.0
Venezia;2008-01;Paesi esteri;316627.0;69574.0;386201.0
Venezia;2008-02;Paesi esteri;408476.0;87752.0;496228.0
Venezia;2008-03;Paesi esteri;594343.0;132881.0;727224.0
Venezia;2008-04;Paesi esteri;637824.0;218267.0;856091.0
Venezia;2008-05;Paesi esteri;1055298.0;1077592.0;2132890.0
Venezia;2008-06;Paesi esteri;1114859.0;1616602.0;2731461.0
Venezia;2008-07;Paesi esteri;1558778.0;3895101.0;5453879.0
Venezia;2008-08;Paesi esteri;1362677.0;3483732.0;4846409.0
Venezia;2008-09;Paesi esteri;1111664.0;1549899.0;2661563.0
Venezia;2008-10;Paesi esteri;698858.0;183682.0;882540.0
Venezia;2008-11;Paesi esteri;389076.0;97731.0;486807.0
Venezia;2008-12;Paesi esteri;283137.0;70639.0;353776.0
Venezia;2009-01;Paesi esteri;240691.0;59596.0;300287.0
Venezia;2009-02;Paesi esteri;393845.0;89646.0;483491.0
Venezia;2009-03;Paesi esteri;443680.0;98767.0;542447.0
Venezia;2009-04;Paesi esteri;695075.0;248036.0;943111.0
Venezia;2009-05;Paesi esteri;921625.0;889703.0;1811328.0
Venezia;2009-06;Paesi esteri;1178553.0;2067981.0;3246534.0
Venezia;2009-07;Paesi esteri;1521017.0;3697862.0;5218879.0
Venezia;2009-08;Paesi esteri;1403897.0;3608357.0;5012254.0
Venezia;2009-09;Paesi esteri;1144613.0;1667006.0;2811619.0
Venezia;2009-10;Paesi esteri;694662.0;180938.0;875600.0
Venezia;2009-11;Paesi esteri;374925.0;90160.0;465085.0
Venezia;2009-12;Paesi esteri;277210.0;63420.0;340630.0
Venezia;2010-01;Paesi esteri;225312.0;46599.0;271911.0
Venezia;2010-02;Paesi esteri;394462.0;75457.0;469919.0
Venezia;2010-03;Paesi esteri;481261.0;90637.0;571898.0
Venezia;2010-04;Paesi esteri;668308.0;195624.0;863932.0
Venezia;2010-05;Paesi esteri;983184.0;1163101.0;2146285.0
Venezia;2010-06;Paesi esteri;1176279.0;1715329.0;2891608.0
Venezia;2010-07;Paesi esteri;1611841.0;3746227.0;5358068.0
Venezia;2010-08;Paesi esteri;1462133.0;3681348.0;5143481.0
Venezia;2010-09;Paesi esteri;1175286.0;1615533.0;2790819.0
Venezia;2010-10;Paesi esteri;740556.0;182434.0;922990.0
Venezia;2010-11;Paesi esteri;389739.0;90605.0;480344.0
Venezia;2010-12;Paesi esteri;276199.0;64008.0;340207.0
Venezia;2011-01;Paesi esteri;247371.0;47093.0;294464.0
Venezia;2011-02;Paesi esteri;363620.0;75205.0;438825.0
Venezia;2011-03;Paesi esteri;591586.0;114309.0;705895.0
Venezia;2011-04;Paesi esteri;838547.0;310212.0;1148759.0
Venezia;2011-05;Paesi esteri;962577.0;655218.0;1617795.0
Venezia;2011-06;Paesi esteri;1451113.0;2501600.0;3952713.0
Venezia;2011-07;Paesi esteri;1759679.0;3629104.0;5388783.0
Venezia;2011-08;Paesi esteri;1582064.0;3776787.0;5358851.0
Venezia;2011-09;Paesi esteri;1283873.0;1672179.0;2956052.0
Venezia;2011-10;Paesi esteri;795856.0;217307.0;1013163.0
Venezia;2011-11;Paesi esteri;403224.0;104690.0;507914.0
Venezia;2011-12;Paesi esteri;302820.0;64828.0;367648.0
Venezia;2012-01;Paesi esteri;268928.0;52787.0;321715.0
Venezia;2012-02;Paesi esteri;419512.0;87472.0;506984.0
Venezia;2012-03;Paesi esteri;521163.0;105215.0;626378.0
Venezia;2012-04;Paesi esteri;803098.0;265729.0;1068827.0
Venezia;2012-05;Paesi esteri;1055003.0;1107991.0;2162994.0
Venezia;2012-06;Paesi esteri;1340817.0;1942888.0;3283705.0
Venezia;2012-07;Paesi esteri;1789069.0;3813460.0;5602529.0
Venezia;2012-08;Paesi esteri;1673801.0;3804312.0;5478113.0
Venezia;2012-09;Paesi esteri;1330407.0;1755729.0;3086136.0
Venezia;2012-10;Paesi esteri;777978.0;225316.0;1003294.0
Venezia;2012-11;Paesi esteri;428556.0;102445.0;531001.0
Venezia;2012-12;Paesi esteri;305000.0;75394.0;380394.0
Venezia;2013-01;Paesi esteri;274990.0;60527.0;335517.0
Venezia;2013-02;Paesi esteri;421692.0;87259.0;508951.0
Venezia;2013-03;Paesi esteri;586677.0;131044.0;717721.0
Venezia;2013-04;Paesi esteri;696224.0;234490.0;930714.0
Venezia;2013-05;Paesi esteri;1171613.0;1398607.0;2570220.0
Venezia;2013-06;Paesi esteri;1344409.0;1682816.0;3027225.0
Venezia;2013-07;Paesi esteri;1879702.0;3833439.0;5713141.0
Venezia;2013-08;Paesi esteri;1752041.0;3817656.0;5569697.0
Venezia;2013-09;Paesi esteri;1331225.0;1711310.0;3042535.0
Venezia;2013-10;Paesi esteri;811368.0;273955.0;1085323.0
Venezia;2013-11;Paesi esteri;419375.0;121411.0;540786.0
Venezia;2013-12;Paesi esteri;317747.0;89862.0;407609.0
Venezia;2014-01;Paesi esteri;294557.0;76249.0;370806.0
Venezia;2014-02;Paesi esteri;400349.0;87193.0;487542.0
Venezia;2014-03;Paesi esteri;561361.0;120587.0;681948.0
Venezia;2014-04;Paesi esteri;828582.0;346288.0;1174870.0
Venezia;2014-05;Paesi esteri;1065582.0;724717.0;1790299.0
Venezia;2014-06;Paesi esteri;1502416.0;2540028.0;4042444.0
Venezia;2014-07;Paesi esteri;1842916.0;3459965.0;5302881.0
Venezia;2014-08;Paesi esteri;1758262.0;3910606.0;5668868.0
Venezia;2014-09;Paesi esteri;1306121.0;1880562.0;3186683.0
Venezia;2014-10;Paesi esteri;779081.0;245177.0;1024258.0
Venezia;2014-11;Paesi esteri;412367.0;94096.0;506463.0
Venezia;2014-12;Paesi esteri;343441.0;76720.0;420161.0
Venezia;2015-01;Paesi esteri;305133.0;65192.0;370325.0
Venezia;2015-02;Paesi esteri;441514.0;96587.0;538101.0
Venezia;2015-03;Paesi esteri;543968.0;123010.0;666978.0
Venezia;2015-04;Paesi esteri;755589.0;291861.0;1047450.0
Venezia;2015-05;Paesi esteri;1127551.0;1210634.0;2338185.0
Venezia;2015-06;Paesi esteri;1424953.0;1929945.0;3354898.0
Venezia;2015-07;Paesi esteri;1886640.0;3506167.0;5392807.0
Venezia;2015-08;Paesi esteri;1818218.0;3800115.0;5618333.0
Venezia;2015-09;Paesi esteri;1384809.0;1936940.0;3321749.0
Venezia;2015-10;Paesi esteri;822615.0;288371.0;1110986.0
Venezia;2015-11;Paesi esteri;464621.0;118347.0;582968.0
Venezia;2015-12;Paesi esteri;344549.0;94125.0;438674.0
Venezia;2016-01;Paesi esteri;339821.0;85409.0;425230.0
Venezia;2016-02;Paesi esteri;437579.0;113166.0;550745.0
Venezia;2016-03;Paesi esteri;623524.0;169840.0;793364.0
Venezia;2016-04;Paesi esteri;732162.0;279300.0;1011462.0
Venezia;2016-05;Paesi esteri;1180138.0;1366299.0;2546437.0
Venezia;2016-06;Paesi esteri;1332323.0;1638341.0;2970664.0
Venezia;2016-07;Paesi esteri;1984310.0;3602371.0;5586681.0
Venezia;2016-08;Paesi esteri;1873813.0;3928784.0;5802597.0
Venezia;2016-09;Paesi esteri;1440499.0;1944042.0;3384541.0
Venezia;2016-10;Paesi esteri;823307.0;301875.0;1125182.0
Venezia;2016-11;Paesi esteri;477817.0;126734.0;604551.0
Venezia;2016-12;Paesi esteri;376088.0;114790.0;490878.0
Venezia;2017-01;Paesi esteri;351992.0;99808.0;451800.0
Venezia;2017-02;Paesi esteri;472201.0;143448.0;615649.0
Venezia;2017-03;Paesi esteri;572484.0;159881.0;732365.0
Venezia;2017-04;Paesi esteri;896646.0;453362.0;1350008.0
Venezia;2017-05;Paesi esteri;1080680.0;880026.0;1960706.0
Venezia;2017-06;Paesi esteri;1617747.0;2767681.0;4385428.0
Venezia;2017-07;Paesi esteri;2036290.0;4016334.0;6052624.0
Venezia;2017-08;Paesi esteri;1900845.0;4028769.0;5929614.0
Venezia;2017-09;Paesi esteri;1452374.0;2002837.0;3455211.0
Venezia;2017-10;Paesi esteri;871059.0;430673.0;1301732.0
Venezia;2017-11;Paesi esteri;505299.0;190623.0;695922.0
Venezia;2017-12;Paesi esteri;394213.0;151803.0;546016.0
Venezia;2018-01;Paesi esteri;379043.0;129034.0;508077.0
Venezia;2018-02;Paesi esteri;483981.0;167050.0;651031.0
Venezia;2018-03;Paesi esteri;651516.0;225873.0;877389.0
Venezia;2018-04;Paesi esteri;818320.0;412180.0;1230500.0
Venezia;2018-05;Paesi esteri;1242065.0;1695702.0;2937767.0
Venezia;2018-06;Paesi esteri;1508728.0;1987709.0;3496437.0
Venezia;2018-07;Paesi esteri;1979360.0;3869450.0;5848810.0
Venezia;2018-08;Paesi esteri;1836887.0;3832201.0;5669088.0
Venezia;2018-09;Paesi esteri;1430210.0;1889976.0;3320186.0
Venezia;2018-10;Paesi esteri;867147.0;442768.0;1309915.0
Venezia;2018-11;Paesi esteri;488286.0;192049.0;680335.0
Venezia;2018-12;Paesi esteri;394329.0;165017.0;559346.0
Venezia;2019-01;Paesi esteri;351623.0;146207.0;497830.0
Venezia;2019-02;Paesi esteri;453358.0;183077.0;636435.0
Venezia;2019-03;Paesi esteri;626570.0;241665.0;868235.0
Venezia;2019-04;Paesi esteri;834000.0;615719.0;1449719.0
Venezia;2019-05;Paesi esteri;1049982.0;1050258.0;2100240.0
Venezia;2019-06;Paesi esteri;1645329.0;2968850.0;4614179.0
Venezia;2019-07;Paesi esteri;1922000.0;3966252.0;5888252.0
Venezia;2019-08;Paesi esteri;1847534.0;4031183.0;5878717.0
Venezia;2019-09;Paesi esteri;1402786.0;2039083.0;3441869.0
Venezia;2019-10;Paesi esteri;877430.0;578243.0;1455673.0
Venezia;2019-11;Paesi esteri;465500.0;209305.0;674805.0
Venezia;2019-12;Paesi esteri;355301.0;174775.0;530076.0
Venezia;2020-01;Paesi esteri;339789.0;159683.0;499472.0
Venezia;2020-02;Paesi esteri;386254.0;201868.0;588122.0
Venezia;2020-03;Paesi esteri;29408.0;22710.0;52118.0
Venezia;2020-04;Paesi esteri;2016.0;10179.0;12195.0
Venezia;2020-05;Paesi esteri;3246.0;11052.0;14298.0
Venezia;2020-06;Paesi esteri;96975.0;197917.0;294892.0
Venezia;2020-07;Paesi esteri;516202.0;1168758.0;1684960.0
Venezia;2020-08;Paesi esteri;854754.0;2268966.0;3123720.0
Venezia;2020-09;Paesi esteri;588654.0;1303286.0;1891940.0
Venezia;2020-10;Paesi esteri;166656.0;167547.0;334203.0
Venezia;2020-11;Paesi esteri;24144.0;21725.0;45869.0
Venezia;2020-12;Paesi esteri;10258.0;16387.0;26645.0
Venezia;2021-01;Paesi esteri;8929.0;12638.0;21567.0
Venezia;2021-02;Paesi esteri;17224.0;17017.0;34241.0
Venezia;2021-03;Paesi esteri;15093.0;15709.0;30802.0
Venezia;2021-04;Paesi esteri;14850.0;16218.0;31068.0
Venezia;2021-05;Paesi esteri;130736.0;440435.0;571171.0
Venezia;2021-06;Paesi esteri;593639.0;1094184.0;1687823.0
Venezia;2021-07;Paesi esteri;1280114.0;2766220.0;4046334.0
Venezia;2021-08;Paesi esteri;1569343.0;3694827.0;5264170.0
Venezia;2021-09;Paesi esteri;1043328.0;2093335.0;3136663.0
Venezia;2021-10;Paesi esteri;530201.0;415378.0;945579.0
Venezia;2021-11;Paesi esteri;267924.0;159346.0;427270.0
Venezia;2021-12;Paesi esteri;176874.0;98106.0;274980.0
Verona;2008-01;Italia;103851.0;27277.0;131128.0
Verona;2008-02;Italia;98439.0;27391.0;125830.0
Verona;2008-03;Italia;136982.0;85831.0;222813.0
Verona;2008-04;Italia;204768.0;160477.0;365245.0
Verona;2008-05;Italia;188942.0;203634.0;392576.0
Verona;2008-06;Italia;167331.0;251265.0;418596.0
Verona;2008-07;Italia;196640.0;414920.0;611560.0
Verona;2008-08;Italia;279603.0;615965.0;895568.0
Verona;2008-09;Italia;199848.0;193121.0;392969.0
Verona;2008-10;Italia;140461.0;63775.0;204236.0
Verona;2008-11;Italia;125151.0;40053.0;165204.0
Verona;2008-12;Italia;96533.0;36759.0;133292.0
Verona;2009-01;Italia;88523.0;34114.0;122637.0
Verona;2009-02;Italia;83421.0;28669.0;112090.0
Verona;2009-03;Italia;101427.0;38514.0;139941.0
Verona;2009-04;Italia;196904.0;171767.0;368671.0
Verona;2009-05;Italia;184481.0;232465.0;416946.0
Verona;2009-06;Italia;154893.0;278415.0;433308.0
Verona;2009-07;Italia;187108.0;405769.0;592877.0
Verona;2009-08;Italia;273328.0;617475.0;890803.0
Verona;2009-09;Italia;195757.0;209567.0;405324.0
Verona;2009-10;Italia;137366.0;70739.0;208105.0
Verona;2009-11;Italia;117252.0;43830.0;161082.0
Verona;2009-12;Italia;106297.0;42605.0;148902.0
Verona;2010-01;Italia;96580.0;39560.0;136140.0
Verona;2010-02;Italia;102752.0;34945.0;137697.0
Verona;2010-03;Italia;103429.0;50922.0;154351.0
Verona;2010-04;Italia;201797.0;171118.0;372915.0
Verona;2010-05;Italia;181089.0;175724.0;356813.0
Verona;2010-06;Italia;173532.0;241269.0;414801.0
Verona;2010-07;Italia;193276.0;447446.0;640722.0
Verona;2010-08;Italia;256062.0;592518.0;848580.0
Verona;2010-09;Italia;177757.0;187909.0;365666.0
Verona;2010-10;Italia;140963.0;71391.0;212354.0
Verona;2010-11;Italia;112114.0;42648.0;154762.0
Verona;2010-12;Italia;108949.0;46195.0;155144.0
Verona;2011-01;Italia;104869.0;43758.0;148627.0
Verona;2011-02;Italia;91565.0;35395.0;126960.0
Verona;2011-03;Italia;118351.0;46779.0;165130.0
Verona;2011-04;Italia;200805.0;184086.0;384891.0
Verona;2011-05;Italia;169023.0;162567.0;331590.0
Verona;2011-06;Italia;174400.0;223773.0;398173.0
Verona;2011-07;Italia;189544.0;381949.0;571493.0
Verona;2011-08;Italia;245222.0;588979.0;834201.0
Verona;2011-09;Italia;192317.0;210142.0;402459.0
Verona;2011-10;Italia;153477.0;84374.0;237851.0
Verona;2011-11;Italia;117004.0;43985.0;160989.0
Verona;2011-12;Italia;113633.0;47309.0;160942.0
Verona;2012-01;Italia;99351.0;40434.0;139785.0
Verona;2012-02;Italia;94185.0;37168.0;131353.0
Verona;2012-03;Italia;151074.0;69327.0;220401.0
Verona;2012-04;Italia;169589.0;195825.0;365414.0
Verona;2012-05;Italia;151261.0;161593.0;312854.0
Verona;2012-06;Italia;148874.0;290979.0;439853.0
Verona;2012-07;Italia;166852.0;218261.0;385113.0
Verona;2012-08;Italia;227507.0;326581.0;554088.0
Verona;2012-09;Italia;167448.0;176149.0;343597.0
Verona;2012-10;Italia;123885.0;67606.0;191491.0
Verona;2012-11;Italia;129275.0;48786.0;178061.0
Verona;2012-12;Italia;111314.0;45371.0;156685.0
Verona;2013-01;Italia;86030.0;37731.0;123761.0
Verona;2013-02;Italia;74438.0;33934.0;108372.0
Verona;2013-03;Italia;120877.0;63561.0;184438.0
